lat,lon,tree_cover_2000_pct,elevation_m,slope_deg,dist_to_road_km,dist_to_deforestation_frontier_km,protected_area,population_density_per_km2,annual_loss_rate_pct,high_risk
-13.299999999999997,-63.10000000000002,69.1,214.8,1.8,3.11,2.4,0,12.8,5.27,1
-13.299999999999997,-63.050000000000026,66.2,163.5,0.5,8.1,16.63,1,3.2,0.44,0
-13.299999999999997,-63.00000000000003,95.3,199.3,0.0,18.31,19.54,0,17.2,2.17,0
-13.299999999999997,-62.95000000000003,91.2,165.9,7.3,15.17,30.87,0,1.9,2.09,0
-13.299999999999997,-62.900000000000034,36.7,317.3,0.4,13.69,59.01,0,1.1,1.33,0
-13.299999999999997,-62.85000000000004,94.7,280.2,0.5,41.06,19.4,1,8.5,0.0,0
-13.299999999999997,-62.80000000000004,89.4,192.7,10.4,1.22,27.75,0,22.3,3.16,1
-13.299999999999997,-62.75000000000004,68.8,125.9,6.9,7.1,56.47,0,0.8,2.27,0
-13.299999999999997,-62.700000000000045,72.1,323.3,0.4,1.95,8.02,0,7.0,4.27,0
-13.299999999999997,-62.65000000000005,51.1,210.9,7.5,32.8,22.31,0,22.3,0.35,0
-13.299999999999997,-62.60000000000005,56.7,189.6,4.1,24.53,14.79,0,4.1,1.56,0
-13.299999999999997,-62.550000000000054,53.2,324.0,0.9,30.63,2.75,0,5.2,0.83,0
-13.299999999999997,-62.50000000000006,82.1,159.2,0.9,8.9,4.51,0,10.5,1.92,0
-13.299999999999997,-62.45000000000006,70.6,174.5,5.9,6.97,5.99,0,1.5,4.42,0
-13.299999999999997,-62.40000000000006,81.3,181.5,1.6,6.52,4.59,1,4.2,3.58,0
-13.299999999999997,-62.350000000000065,82.8,94.7,5.0,13.71,68.04,0,2.4,0.95,0
-13.299999999999997,-62.30000000000007,88.1,225.3,5.5,14.43,4.24,0,22.3,1.89,0
-13.299999999999997,-62.25000000000007,24.4,139.0,1.2,19.36,26.9,0,8.4,2.23,0
-13.299999999999997,-62.200000000000074,73.5,154.3,5.6,5.53,2.59,0,24.9,1.83,0
-13.299999999999997,-62.15000000000008,85.2,143.6,19.7,28.5,50.39,1,14.0,0.9,0
-13.299999999999997,-62.10000000000008,91.0,153.0,0.3,31.9,51.68,0,31.7,0.37,0
-13.299999999999997,-62.05000000000008,85.3,132.9,0.5,4.06,71.86,1,12.2,0.67,0
-13.299999999999997,-62.000000000000085,56.8,219.8,4.0,10.91,28.3,0,14.2,3.75,0
-13.299999999999997,-61.95000000000009,72.5,187.6,1.2,16.78,15.85,0,10.9,2.03,0
-13.299999999999997,-61.90000000000009,95.0,203.8,9.5,11.2,49.23,1,4.8,4.72,0
-13.299999999999997,-61.850000000000094,31.3,388.3,5.0,70.56,42.68,1,4.0,0.0,0
-13.299999999999997,-61.8000000000001,84.5,187.6,1.2,29.57,15.7,1,11.6,0.0,0
-13.299999999999997,-61.7500000000001,80.4,248.4,2.3,5.77,16.72,0,2.5,4.76,0
-13.299999999999997,-61.7000000000001,80.9,257.5,2.1,4.64,24.77,0,0.3,2.2,1
-13.299999999999997,-61.650000000000105,62.3,195.0,8.7,3.92,2.86,0,0.6,2.46,0
-13.299999999999997,-61.60000000000011,58.4,221.9,10.9,4.29,3.52,0,1.7,2.69,1
-13.299999999999997,-61.55000000000011,76.5,201.7,0.5,0.99,5.56,0,0.4,6.35,1
-13.299999999999997,-61.500000000000114,86.7,216.2,3.4,22.78,1.92,0,3.6,1.14,0
-13.299999999999997,-61.45000000000012,32.0,153.1,1.0,0.65,34.97,0,13.5,3.02,0
-13.299999999999997,-61.40000000000012,76.2,160.5,1.8,3.08,30.85,1,23.9,1.18,0
-13.299999999999997,-61.35000000000012,85.2,201.4,1.1,30.32,4.93,1,0.7,0.22,0
-13.299999999999997,-61.300000000000125,31.9,50.0,3.6,7.62,5.4,0,6.6,1.72,1
-13.299999999999997,-61.25000000000013,82.7,319.7,0.4,24.31,55.63,0,1.7,0.99,0
-13.299999999999997,-61.20000000000013,33.9,372.9,2.4,13.0,25.63,0,2.4,1.23,0
-13.299999999999997,-61.150000000000134,22.3,213.6,5.4,2.92,1.73,0,24.5,6.06,0
-13.299999999999997,-61.100000000000136,57.4,253.2,1.4,6.5,8.96,0,3.1,1.61,0
-13.299999999999997,-61.05000000000014,51.2,286.5,4.7,8.86,21.75,1,1.0,1.43,0
-13.299999999999997,-61.00000000000014,59.7,94.0,2.4,21.41,31.07,0,2.9,0.47,0
-13.299999999999997,-60.950000000000145,91.0,274.3,6.8,3.06,15.33,0,12.1,5.2,0
-13.299999999999997,-60.90000000000015,95.4,165.9,1.0,39.76,5.71,0,17.8,1.2,0
-13.299999999999997,-60.85000000000015,91.1,383.3,2.8,4.84,3.98,0,2.3,1.88,0
-13.299999999999997,-60.80000000000015,49.4,184.9,0.6,17.21,18.54,1,22.1,0.25,0
-13.299999999999997,-60.750000000000156,81.6,272.7,10.4,13.88,58.72,1,8.5,3.04,0
-13.299999999999997,-60.70000000000016,84.0,185.7,0.6,32.18,15.92,0,5.0,6.71,0
-13.299999999999997,-60.65000000000016,92.9,375.7,0.4,5.23,23.89,0,6.0,2.36,0
-13.299999999999997,-60.600000000000165,63.9,159.0,0.6,12.77,1.25,1,13.7,0.0,0
-13.299999999999997,-60.55000000000017,70.0,293.2,2.3,21.72,18.57,0,1.6,4.79,0
-13.299999999999997,-60.50000000000017,72.9,250.1,5.4,12.06,12.19,0,1.1,1.31,0
-13.299999999999997,-60.45000000000017,69.5,232.3,5.1,15.0,1.79,0,0.5,3.71,0
-13.299999999999997,-60.400000000000176,57.8,218.3,4.5,12.07,7.72,0,3.8,1.53,0
-13.299999999999997,-60.35000000000018,70.3,146.6,4.6,43.13,18.78,0,5.3,0.35,0
-13.299999999999997,-60.30000000000018,47.6,50.0,2.5,48.88,65.02,0,0.3,3.68,0
-13.299999999999997,-60.250000000000185,53.6,286.0,0.6,4.72,3.99,0,5.0,2.25,0
-13.299999999999997,-60.20000000000019,35.6,160.9,8.8,10.4,13.83,0,11.6,1.97,0
-13.299999999999997,-60.15000000000019,88.7,293.6,7.5,10.85,8.73,0,27.0,3.2,0
-13.299999999999997,-60.10000000000019,40.2,228.1,0.8,20.08,8.34,1,1.0,1.32,1
-13.299999999999997,-60.050000000000196,51.5,296.0,3.7,7.72,22.73,1,6.2,1.18,1
-13.249999999999996,-63.5,90.9,264.2,1.6,12.46,99.05,0,5.3,3.13,0
-13.249999999999996,-63.45,78.3,50.0,3.0,6.08,17.43,0,12.5,2.18,0
-13.249999999999996,-63.400000000000006,70.4,249.2,4.8,15.13,31.69,1,1.2,0.0,0
-13.249999999999996,-63.35000000000001,47.4,172.5,0.3,10.16,6.33,1,3.4,0.0,0
-13.249999999999996,-63.30000000000001,91.0,293.2,12.6,14.79,6.72,0,15.6,3.73,1
-13.249999999999996,-63.250000000000014,80.8,247.3,2.7,1.63,1.45,1,5.9,3.1,0
-13.249999999999996,-63.20000000000002,50.1,248.2,0.3,12.66,9.38,1,2.5,0.0,0
-13.249999999999996,-63.15000000000002,48.4,178.2,3.8,6.83,112.39,0,4.2,1.64,0
-13.249999999999996,-63.10000000000002,89.8,127.0,5.4,31.93,42.79,0,14.2,0.95,0
-13.249999999999996,-63.050000000000026,55.5,165.4,12.8,2.98,25.28,0,10.9,3.89,0
-13.249999999999996,-63.00000000000003,17.4,56.0,0.7,27.36,3.38,0,12.8,0.33,1
-13.249999999999996,-62.95000000000003,56.1,152.8,0.5,1.37,14.72,0,13.4,3.51,0
-13.249999999999996,-62.900000000000034,54.2,82.9,3.8,0.84,32.37,0,39.9,5.47,0
-13.249999999999996,-62.85000000000004,59.2,85.0,1.6,19.74,15.27,1,5.0,0.44,0
-13.249999999999996,-62.80000000000004,71.7,209.3,1.1,3.08,9.19,0,6.4,2.56,0
-13.249999999999996,-62.75000000000004,69.1,242.7,2.9,0.1,32.05,0,7.2,3.3,1
-13.249999999999996,-62.700000000000045,58.4,197.5,1.1,6.45,39.94,0,2.8,2.19,0
-13.249999999999996,-62.65000000000005,91.3,160.1,2.3,9.56,15.87,0,12.0,1.63,0
-13.249999999999996,-62.60000000000005,33.4,124.2,1.5,3.76,3.59,0,5.8,2.92,0
-13.249999999999996,-62.550000000000054,46.8,174.6,0.2,11.22,39.21,0,10.8,2.72,0
-13.249999999999996,-62.50000000000006,30.4,134.2,2.1,10.68,11.63,0,7.5,1.59,0
-13.249999999999996,-62.45000000000006,73.8,195.0,8.1,21.08,26.16,0,6.0,0.74,0
-13.249999999999996,-62.40000000000006,87.5,78.3,0.7,27.77,34.3,0,10.0,0.6,0
-13.249999999999996,-62.350000000000065,75.6,256.1,2.7,21.07,7.39,1,36.9,0.76,0
-13.249999999999996,-62.30000000000007,81.7,154.6,0.9,19.31,14.92,0,6.1,1.6,0
-13.249999999999996,-62.25000000000007,82.3,230.1,0.8,16.34,2.47,1,5.3,0.0,0
-13.249999999999996,-62.200000000000074,61.8,271.0,2.3,11.47,16.95,0,3.3,2.39,0
-13.249999999999996,-62.15000000000008,78.3,226.2,0.5,0.48,11.55,0,7.9,3.03,0
-13.249999999999996,-62.10000000000008,66.7,263.9,0.9,19.23,50.82,0,2.0,2.67,0
-13.249999999999996,-62.05000000000008,44.2,50.0,6.8,4.59,80.53,0,12.4,2.68,0
-13.249999999999996,-62.000000000000085,85.0,160.6,0.6,1.57,5.78,0,3.5,3.19,0
-13.249999999999996,-61.95000000000009,83.6,288.2,0.5,0.54,17.77,1,7.4,1.53,0
-13.249999999999996,-61.90000000000009,74.5,240.7,10.1,2.16,37.75,0,6.7,5.43,0
-13.249999999999996,-61.850000000000094,78.4,347.9,14.7,2.89,13.48,0,37.8,2.36,0
-13.249999999999996,-61.8000000000001,74.5,336.4,3.0,0.94,65.14,0,0.6,4.23,0
-13.249999999999996,-61.7500000000001,76.3,224.0,0.3,20.11,32.86,0,7.4,0.79,0
-13.249999999999996,-61.7000000000001,58.4,179.8,1.4,11.26,11.08,0,2.4,2.62,1
-13.249999999999996,-61.650000000000105,72.5,123.3,2.6,2.36,14.77,0,0.7,2.81,0
-13.249999999999996,-61.60000000000011,54.5,161.9,3.6,10.77,5.23,0,3.2,3.52,0
-13.249999999999996,-61.55000000000011,70.2,167.3,2.5,0.36,0.5,1,0.9,1.77,0
-13.249999999999996,-61.500000000000114,72.8,152.5,1.3,25.76,8.87,0,1.9,0.41,0
-13.249999999999996,-61.45000000000012,93.6,126.5,2.1,10.1,34.04,0,26.0,1.32,0
-13.249999999999996,-61.40000000000012,71.8,232.1,3.8,10.61,10.05,0,52.6,1.31,1
-13.249999999999996,-61.35000000000012,41.9,335.7,0.3,3.42,14.58,0,13.1,3.17,0
-13.249999999999996,-61.300000000000125,78.7,274.7,1.6,10.69,3.92,1,3.2,2.53,0
-13.249999999999996,-61.25000000000013,91.0,174.2,2.3,9.27,1.3,1,3.5,0.0,0
-13.249999999999996,-61.20000000000013,86.0,281.1,0.1,26.69,34.66,0,23.2,3.18,0
-13.249999999999996,-61.150000000000134,71.5,227.7,0.3,4.62,9.61,0,20.4,4.36,1
-13.249999999999996,-61.100000000000136,74.1,196.7,0.1,30.76,9.28,0,16.4,0.95,1
-13.249999999999996,-61.05000000000014,43.0,191.8,6.6,46.87,4.24,1,20.4,1.2,0
-13.249999999999996,-61.00000000000014,35.1,184.0,1.5,8.9,0.66,0,4.8,3.32,1
-13.249999999999996,-60.950000000000145,80.7,252.1,0.5,50.85,15.5,0,12.8,1.79,0
-13.249999999999996,-60.90000000000015,70.1,211.2,2.2,32.03,44.16,0,6.4,2.77,0
-13.249999999999996,-60.85000000000015,95.7,141.7,2.2,11.61,17.89,1,1.8,0.16,0
-13.249999999999996,-60.80000000000015,65.0,137.9,0.7,15.56,30.55,1,0.3,0.0,0
-13.249999999999996,-60.750000000000156,68.1,224.5,1.7,10.15,35.15,0,19.7,1.21,0
-13.249999999999996,-60.70000000000016,72.1,234.3,4.6,18.96,6.23,0,2.5,1.12,0
-13.249999999999996,-60.65000000000016,65.3,174.9,2.6,0.63,17.75,0,2.8,3.59,0
-13.249999999999996,-60.600000000000165,69.4,109.4,5.0,9.94,11.58,0,1.0,1.7,0
-13.249999999999996,-60.55000000000017,63.8,300.1,2.4,0.57,42.96,0,7.6,3.03,0
-13.249999999999996,-60.50000000000017,90.6,283.1,0.8,55.96,47.97,0,9.5,1.1,0
-13.249999999999996,-60.45000000000017,75.3,50.0,3.0,34.7,30.99,1,13.1,7.19,0
-13.249999999999996,-60.400000000000176,59.8,307.2,5.5,2.86,55.74,1,6.6,1.14,0
-13.249999999999996,-60.35000000000018,65.3,183.3,0.5,3.44,9.83,1,17.9,2.37,1
-13.249999999999996,-60.30000000000018,48.0,215.2,1.3,7.75,16.3,0,6.2,2.17,0
-13.249999999999996,-60.250000000000185,54.4,291.1,3.0,16.05,9.2,0,2.7,1.52,1
-13.249999999999996,-60.20000000000019,71.5,332.2,3.2,14.58,34.9,0,2.5,0.75,0
-13.249999999999996,-60.15000000000019,70.8,280.2,2.9,4.8,0.58,0,10.0,2.44,0
-13.249999999999996,-60.10000000000019,56.0,219.3,0.8,6.88,3.35,0,16.4,6.74,1
-13.249999999999996,-60.050000000000196,89.5,89.9,15.0,2.28,24.29,1,41.1,2.09,1
-13.199999999999996,-63.5,78.8,50.0,2.7,3.14,6.02,0,18.8,2.46,0
-13.199999999999996,-63.45,70.7,270.3,9.2,3.87,3.21,0,84.3,4.49,1
-13.199999999999996,-63.400000000000006,71.0,307.4,2.4,39.01,61.42,0,10.3,1.22,0
-13.199999999999996,-63.35000000000001,61.6,134.8,0.1,32.45,20.35,0,14.2,2.96,0
-13.199999999999996,-63.30000000000001,86.0,178.4,4.4,17.46,0.1,0,9.3,0.69,0
-13.199999999999996,-63.250000000000014,97.2,155.4,1.3,16.88,38.86,0,0.3,4.06,0
-13.199999999999996,-63.20000000000002,83.3,153.3,6.5,7.4,22.78,0,17.8,5.78,0
-13.199999999999996,-63.15000000000002,97.4,286.0,1.5,0.98,2.08,0,6.8,3.97,0
-13.199999999999996,-63.10000000000002,70.7,217.5,1.1,11.15,25.55,0,28.8,1.69,0
-13.199999999999996,-63.050000000000026,88.6,181.7,0.4,1.3,8.54,1,0.1,3.54,0
-13.199999999999996,-63.00000000000003,28.7,412.6,1.3,0.1,17.04,1,22.7,1.66,0
-13.199999999999996,-62.95000000000003,82.0,85.2,2.0,3.51,23.0,0,6.0,2.46,0
-13.199999999999996,-62.900000000000034,74.5,243.8,0.7,11.27,5.57,1,5.2,1.55,0
-13.199999999999996,-62.85000000000004,41.1,116.1,0.8,23.71,28.29,0,2.7,0.75,0
-13.199999999999996,-62.80000000000004,70.2,187.4,5.3,7.8,6.78,1,24.7,1.39,0
-13.199999999999996,-62.75000000000004,94.7,211.9,4.9,19.82,21.17,0,2.5,2.95,0
-13.199999999999996,-62.700000000000045,60.2,267.6,0.4,1.34,26.08,0,33.7,3.17,0
-13.199999999999996,-62.65000000000005,87.4,179.1,0.3,6.3,3.48,0,3.0,2.65,0
-13.199999999999996,-62.60000000000005,57.5,170.6,0.1,18.78,11.25,1,11.5,1.39,0
-13.199999999999996,-62.550000000000054,86.7,177.7,3.7,4.36,0.4,1,6.8,1.63,0
-13.199999999999996,-62.50000000000006,83.2,113.6,1.5,25.49,20.82,0,8.1,2.74,0
-13.199999999999996,-62.45000000000006,59.2,250.6,1.4,0.55,6.11,0,1.5,2.94,0
-13.199999999999996,-62.40000000000006,91.4,222.5,2.4,60.33,39.29,0,7.2,0.27,0
-13.199999999999996,-62.350000000000065,49.2,234.8,5.3,37.22,30.52,1,18.2,0.03,0
-13.199999999999996,-62.30000000000007,73.2,194.4,0.5,24.68,3.77,0,1.3,0.98,0
-13.199999999999996,-62.25000000000007,82.7,184.6,1.6,5.52,47.62,0,7.0,2.39,0
-13.199999999999996,-62.200000000000074,43.0,294.0,0.2,0.61,12.65,0,7.7,4.94,0
-13.199999999999996,-62.15000000000008,37.4,281.7,0.9,3.95,2.13,0,20.5,3.78,0
-13.199999999999996,-62.10000000000008,78.0,313.2,2.1,16.38,1.26,0,6.0,1.48,0
-13.199999999999996,-62.05000000000008,72.9,229.8,1.4,10.96,22.72,1,17.5,0.69,0
-13.199999999999996,-62.000000000000085,62.1,308.2,0.6,1.63,19.74,1,0.6,1.24,0
-13.199999999999996,-61.95000000000009,69.7,166.7,0.6,1.56,2.91,0,12.2,3.2,0
-13.199999999999996,-61.90000000000009,48.6,183.9,11.0,26.71,8.68,1,4.9,0.0,0
-13.199999999999996,-61.850000000000094,54.0,295.6,0.1,6.89,2.06,1,11.6,1.07,0
-13.199999999999996,-61.8000000000001,59.0,267.5,3.1,6.63,3.69,0,5.7,1.68,0
-13.199999999999996,-61.7500000000001,69.7,176.8,3.3,9.11,40.99,0,12.6,1.21,0
-13.199999999999996,-61.7000000000001,86.5,116.3,1.2,46.37,37.83,0,5.1,5.74,1
-13.199999999999996,-61.650000000000105,67.9,183.7,3.0,30.28,46.55,1,1.9,0.46,0
-13.199999999999996,-61.60000000000011,78.2,145.2,5.9,53.6,27.31,0,9.6,1.95,0
-13.199999999999996,-61.55000000000011,63.9,338.0,1.9,35.63,7.8,0,3.2,1.59,0
-13.199999999999996,-61.500000000000114,92.3,260.8,3.3,10.12,5.26,0,1.1,2.11,0
-13.199999999999996,-61.45000000000012,49.7,138.7,2.7,12.28,3.86,0,4.4,3.39,0
-13.199999999999996,-61.40000000000012,65.8,116.4,0.5,13.47,41.34,0,3.0,5.38,0
-13.199999999999996,-61.35000000000012,49.4,137.7,0.1,11.12,2.96,0,4.4,4.67,0
-13.199999999999996,-61.300000000000125,78.4,155.3,6.9,14.76,15.12,1,3.0,4.75,1
-13.199999999999996,-61.25000000000013,79.4,186.7,0.5,15.79,8.07,0,2.1,1.63,0
-13.199999999999996,-61.20000000000013,76.0,289.2,3.3,23.67,1.89,0,7.9,1.65,0
-13.199999999999996,-61.150000000000134,86.6,122.7,6.9,9.64,34.93,0,4.1,1.23,0
-13.199999999999996,-61.100000000000136,24.7,383.2,1.7,20.15,20.67,0,7.9,0.74,0
-13.199999999999996,-61.05000000000014,31.5,124.5,3.8,10.07,48.8,0,4.9,3.04,0
-13.199999999999996,-61.00000000000014,70.6,87.3,1.9,48.84,19.05,0,10.9,0.03,0
-13.199999999999996,-60.950000000000145,67.4,335.1,3.3,16.81,49.94,1,4.5,0.0,0
-13.199999999999996,-60.90000000000015,95.6,305.7,3.0,15.24,11.12,0,4.2,1.68,0
-13.199999999999996,-60.85000000000015,60.2,185.4,2.1,8.33,5.35,1,25.0,1.03,0
-13.199999999999996,-60.80000000000015,43.8,230.5,0.1,2.57,7.95,1,30.6,4.59,0
-13.199999999999996,-60.750000000000156,88.5,232.5,5.2,1.71,6.15,0,0.5,6.11,0
-13.199999999999996,-60.70000000000016,68.5,210.9,0.3,2.78,57.54,1,2.8,0.84,0
-13.199999999999996,-60.65000000000016,63.5,96.3,0.3,31.36,18.99,0,16.8,4.52,0
-13.199999999999996,-60.600000000000165,39.0,50.0,0.5,2.79,18.15,0,45.7,4.7,0
-13.199999999999996,-60.55000000000017,93.2,132.4,1.3,30.59,31.44,0,16.9,0.43,0
-13.199999999999996,-60.50000000000017,49.9,345.3,0.1,8.28,3.28,0,9.5,2.39,0
-13.199999999999996,-60.45000000000017,49.3,348.4,0.1,24.76,7.23,0,3.5,3.18,0
-13.199999999999996,-60.400000000000176,94.1,179.1,1.9,13.48,2.62,1,11.9,0.41,0
-13.199999999999996,-60.35000000000018,63.7,123.4,8.6,14.44,8.73,0,15.4,2.29,0
-13.199999999999996,-60.30000000000018,84.3,222.2,9.7,20.76,1.04,0,11.6,2.47,0
-13.199999999999996,-60.250000000000185,33.8,235.1,1.6,6.12,67.85,1,20.1,3.04,0
-13.199999999999996,-60.20000000000019,84.5,248.1,3.9,1.15,19.03,1,12.6,1.39,0
-13.199999999999996,-60.15000000000019,83.6,50.0,3.1,15.81,31.39,1,26.2,0.0,0
-13.199999999999996,-60.10000000000019,78.4,452.6,2.7,7.03,113.15,0,35.6,6.55,0
-13.199999999999996,-60.050000000000196,63.7,290.6,10.4,12.65,6.34,0,0.8,1.95,0
-13.149999999999995,-63.5,60.5,184.2,2.3,17.61,6.2,0,3.4,7.0,0
-13.149999999999995,-63.45,44.9,142.5,4.3,3.79,13.59,0,13.0,4.9,0
-13.149999999999995,-63.400000000000006,76.9,279.0,2.6,8.11,16.35,0,0.1,9.29,1
-13.149999999999995,-63.35000000000001,84.8,239.6,2.5,6.35,9.07,1,4.0,6.06,0
-13.149999999999995,-63.30000000000001,75.8,207.4,4.6,1.21,7.1,1,3.1,2.13,0
-13.149999999999995,-63.250000000000014,87.5,236.7,2.9,8.86,1.32,1,0.8,1.22,0
-13.149999999999995,-63.20000000000002,64.7,191.0,0.9,17.27,16.29,0,17.3,2.09,0
-13.149999999999995,-63.15000000000002,78.2,232.1,2.7,0.12,47.05,0,5.0,3.47,0
-13.149999999999995,-63.10000000000002,92.3,258.1,3.8,7.74,3.71,0,1.7,4.35,0
-13.149999999999995,-63.050000000000026,59.4,227.5,11.7,6.21,34.56,1,19.4,0.65,0
-13.149999999999995,-63.00000000000003,50.4,223.3,5.8,12.93,22.07,0,1.6,1.71,0
-13.149999999999995,-62.95000000000003,85.4,311.4,2.4,2.15,0.46,1,10.8,4.7,0
-13.149999999999995,-62.900000000000034,84.1,72.2,1.3,3.77,20.93,1,1.4,0.93,0
-13.149999999999995,-62.85000000000004,87.3,136.2,0.1,16.43,82.78,0,0.5,0.66,0
-13.149999999999995,-62.80000000000004,91.9,202.1,2.2,8.49,39.31,0,3.5,1.39,0
-13.149999999999995,-62.75000000000004,47.1,141.6,0.7,10.91,4.78,1,20.0,6.0,1
-13.149999999999995,-62.700000000000045,75.3,168.3,1.9,14.31,18.94,0,12.1,1.04,0
-13.149999999999995,-62.65000000000005,66.1,303.0,4.1,1.45,10.64,0,6.2,3.29,0
-13.149999999999995,-62.60000000000005,66.6,188.1,5.9,15.21,0.8,0,32.7,0.77,0
-13.149999999999995,-62.550000000000054,82.4,53.7,3.7,17.16,13.42,0,17.0,2.55,0
-13.149999999999995,-62.50000000000006,90.7,166.1,15.9,9.62,29.88,1,4.4,0.48,0
-13.149999999999995,-62.45000000000006,22.2,204.6,3.8,12.87,35.72,0,0.6,1.66,0
-13.149999999999995,-62.40000000000006,81.2,203.2,2.8,34.05,7.84,0,0.3,0.42,0
-13.149999999999995,-62.350000000000065,89.5,244.5,0.7,31.49,4.45,1,19.9,0.0,0
-13.149999999999995,-62.30000000000007,80.3,238.0,4.4,15.76,4.38,0,24.4,0.96,0
-13.149999999999995,-62.25000000000007,74.3,188.9,0.1,21.89,62.4,1,6.7,0.33,0
-13.149999999999995,-62.200000000000074,95.3,104.6,6.4,31.34,27.53,1,9.6,1.14,0
-13.149999999999995,-62.15000000000008,74.7,164.7,10.8,25.2,48.49,0,0.4,0.5,0
-13.149999999999995,-62.10000000000008,38.1,150.2,2.7,17.17,5.12,0,11.7,1.76,0
-13.149999999999995,-62.05000000000008,43.5,177.2,7.6,21.54,11.35,0,11.2,3.27,0
-13.149999999999995,-62.000000000000085,82.0,255.3,1.8,18.33,1.7,0,7.9,3.09,0
-13.149999999999995,-61.95000000000009,73.5,232.3,0.3,12.21,0.82,0,18.4,2.82,0
-13.149999999999995,-61.90000000000009,61.4,265.9,0.7,10.93,31.5,0,22.8,1.31,0
-13.149999999999995,-61.850000000000094,85.3,169.3,0.7,28.17,0.27,0,17.1,2.38,0
-13.149999999999995,-61.8000000000001,49.3,320.7,4.4,23.02,4.26,1,14.6,0.0,0
-13.149999999999995,-61.7500000000001,58.6,253.8,2.3,4.69,2.38,0,2.2,4.29,0
-13.149999999999995,-61.7000000000001,74.4,209.0,3.4,25.87,10.93,0,21.1,0.71,0
-13.149999999999995,-61.650000000000105,71.0,248.3,6.3,62.16,21.02,0,1.3,0.28,0
-13.149999999999995,-61.60000000000011,87.9,145.9,0.4,11.68,63.75,0,0.5,4.08,1
-13.149999999999995,-61.55000000000011,41.7,50.0,0.2,11.08,4.08,0,5.7,3.91,0
-13.149999999999995,-61.500000000000114,75.8,151.5,3.4,8.33,16.66,0,21.7,2.46,0
-13.149999999999995,-61.45000000000012,82.4,259.8,0.7,19.98,5.93,1,6.9,0.0,0
-13.149999999999995,-61.40000000000012,71.2,206.4,4.2,3.47,27.53,1,3.2,4.0,0
-13.149999999999995,-61.35000000000012,35.4,189.1,4.1,1.82,4.0,0,6.8,2.51,0
-13.149999999999995,-61.300000000000125,82.0,132.2,5.1,8.08,0.26,1,0.6,0.0,0
-13.149999999999995,-61.25000000000013,71.2,50.0,5.5,46.2,4.62,0,8.8,4.96,0
-13.149999999999995,-61.20000000000013,60.8,314.0,5.6,13.31,7.83,0,6.0,1.58,0
-13.149999999999995,-61.150000000000134,66.7,183.4,5.6,21.7,1.92,0,8.9,0.95,0
-13.149999999999995,-61.100000000000136,47.7,165.6,6.6,18.99,6.64,1,0.4,1.37,0
-13.149999999999995,-61.05000000000014,87.3,146.3,9.4,5.62,49.99,1,29.2,6.5,0
-13.149999999999995,-61.00000000000014,70.0,300.4,1.3,17.55,9.03,0,5.3,2.54,0
-13.149999999999995,-60.950000000000145,69.6,270.5,9.0,3.14,15.64,0,4.3,3.71,0
-13.149999999999995,-60.90000000000015,49.7,122.6,3.3,1.0,8.69,1,1.5,4.55,0
-13.149999999999995,-60.85000000000015,85.9,293.2,0.5,3.32,1.11,0,4.5,3.0,0
-13.149999999999995,-60.80000000000015,43.0,188.4,1.1,14.46,11.79,0,19.3,1.16,0
-13.149999999999995,-60.750000000000156,90.4,151.2,1.1,7.12,8.87,0,21.5,1.97,0
-13.149999999999995,-60.70000000000016,77.8,176.5,0.3,9.62,85.43,0,8.9,1.48,0
-13.149999999999995,-60.65000000000016,79.9,137.3,2.8,8.99,26.93,0,2.9,1.35,0
-13.149999999999995,-60.600000000000165,58.2,94.3,5.9,8.86,3.08,1,13.7,0.22,0
-13.149999999999995,-60.55000000000017,59.2,262.1,0.4,20.51,2.03,0,2.4,0.71,0
-13.149999999999995,-60.50000000000017,62.5,182.3,12.3,14.11,5.17,0,6.8,1.38,0
-13.149999999999995,-60.45000000000017,64.3,249.4,3.1,52.23,19.46,0,16.7,2.06,0
-13.149999999999995,-60.400000000000176,65.5,223.0,2.5,9.39,2.31,0,12.1,1.45,0
-13.149999999999995,-60.35000000000018,88.8,243.9,2.1,14.99,9.3,1,4.4,0.83,0
-13.149999999999995,-60.30000000000018,43.9,50.0,2.0,25.64,7.84,0,8.6,1.13,0
-13.149999999999995,-60.250000000000185,92.1,130.7,0.6,0.48,9.05,1,34.7,2.22,0
-13.149999999999995,-60.20000000000019,64.5,245.5,3.9,0.95,4.95,0,17.3,3.27,1
-13.149999999999995,-60.15000000000019,43.8,98.0,1.4,14.91,4.09,1,3.5,0.0,0
-13.149999999999995,-60.10000000000019,48.6,229.8,0.3,1.62,10.72,0,6.9,6.84,0
-13.149999999999995,-60.050000000000196,55.8,88.7,7.1,5.98,0.18,0,7.0,2.58,0
-13.099999999999994,-63.5,50.6,201.3,0.5,37.44,24.57,0,0.4,2.5,0
-13.099999999999994,-63.45,77.3,328.8,12.9,38.43,4.98,1,3.8,0.0,0
-13.099999999999994,-63.400000000000006,98.7,262.0,2.2,1.08,8.26,0,2.6,2.85,0
-13.099999999999994,-63.35000000000001,67.8,51.9,0.7,8.84,18.02,0,5.0,1.24,0
-13.099999999999994,-63.30000000000001,73.0,267.9,7.8,11.77,3.74,0,5.7,2.8,0
-13.099999999999994,-63.250000000000014,77.1,345.8,3.1,30.56,18.8,1,2.8,0.0,0
